"","topic","country","ngo","id","viewCount","likeCount","dislikeCount","favoriteCount","commentCount","title","description","thumbnail","tags","categoryId","localized_title","localized_desc"
"71","migration","pl","UCfHDqu3GF5ZqbUentM_f5xg","f02soR4lcI8","350","0","2","0","0","3 lata cpc - 3 years of CPC eng subtitles","Projekt realizowany VI 2011 - V 2014 w Warszawie
Centrum Pomocy Cudzoziemców kontynuuje swą pracę do dziś. Zapraszamy na www.cpc.org.pl","https://i.ytimg.com/vi/f02soR4lcI8/maxresdefault.jpg","cpc fundacja ocalenie help for foreigners pomoc dla cudzoziemców pomoc prawna pomoc psychologiczna kursy języka polskiego doradztwo zawodowe integracja integracja cudzoziemców","22","3 lata cpc - 3 years of CPC eng subtitles","Projekt realizowany VI 2011 - V 2014 w Warszawie
Centrum Pomocy Cudzoziemców kontynuuje swą pracę do dziś. Zapraszamy na www.cpc.org.pl"
"72","migration","pl","UCfHDqu3GF5ZqbUentM_f5xg","-LWyo5YETQM","370","0","3","1","1","Edukacja Wielokulturowa - Glottodydaktyka","Działanie finansowane z projektu Program Przeciwdziałania Dyskryminacji Cudzoziemców finansowany z funduszy Europejskiego Obszaru Gospodarczego, którego operatorem jest Fundacja Batorego","https://i.ytimg.com/vi/-LWyo5YETQM/maxresdefault.jpg","fundacja ocalenie fundacja batorego eog glottodydaktyka","22","Edukacja Wielokulturowa - Glottodydaktyka","Działanie finansowane z projektu Program Przeciwdziałania Dyskryminacji Cudzoziemców finansowany z funduszy Europejskiego Obszaru Gospodarczego, którego operatorem jest Fundacja Batorego"
"73","migration","pl","UCfHDqu3GF5ZqbUentM_f5xg","34VvnwSuhLM","71","0","0","0","0","Akademia dla Edukatorów","Edukacja Wielokulturowa - Akademia dla Edukatorów

Realizacja: Wiktor Bąk
Muzyka: The Cypherfunks - Weavers (instrumental)

Info n/t kursu: http://fundacjaocalenie.org.pl/?p=7479#more-7479","https://i.ytimg.com/vi/34VvnwSuhLM/maxresdefault.jpg",NA,"22","Akademia dla Edukatorów","Edukacja Wielokulturowa - Akademia dla Edukatorów

Realizacja: Wiktor Bąk
Muzyka: The Cypherfunks - Weavers (instrumental)

Info n/t kursu: http://fundacjaocalenie.org.pl/?p=7479#more-7479"
"74","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","NLi6Eb6N4lc","44741","0","1501","33","200","Rota na Marszu Niepodległości 2017","Dołącz do Obozu Narodowo-Radykalnego!
www.onr.com.pl","https://i.ytimg.com/vi/NLi6Eb6N4lc/maxresdefault.jpg","#Rota #ONR #Obóz Narodowo-Radykalny #nacjonalizm #Polska #Patriotyzm #Marsz Niepodległości","29","Rota na Marszu Niepodległości 2017","Dołącz do Obozu Narodowo-Radykalnego!
www.onr.com.pl"
"75","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","6QG-EPpgJck","8692","0","330","37","86","Oprawa ONR na Marszu Niepodległości 2017","","https://i.ytimg.com/vi/6QG-EPpgJck/maxresdefault.jpg","onr brygada dolnośląska marsz niepodległości marsz niepodległości 2017 narodowcy oprawa","29","Oprawa ONR na Marszu Niepodległości 2017",""
"76","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","WJW-fOdpdk8","1503","0","99","10","16","""Nacjonalizm XXI wieku"" - Adam Seweryn (ONR)","Zapraszamy do wysłuchania świetnego wykładu Koordynatora Sekcji Naukowo-Szkoleniowej Obozu Narodowo-Radykalnego Adama Seweryna na temat Narodowego Radykalizmu.
Zapraszamy do subskrypcji kanału Brygady Małopolskiej ONR gdzie znajduje się więcej ciekawych wykładów:
https://www.youtube.com/channel/UCDli1bOy3WIPix3H8ZHI_LA","https://i.ytimg.com/vi/WJW-fOdpdk8/maxresdefault.jpg","ONR Nacjonalizm Patriotyzm Polska Obóz Narodowo-Radykalny Polska dla Polaków Stop Islam XXI wiek","29","""Nacjonalizm XXI wieku"" - Adam Seweryn (ONR)","Zapraszamy do wysłuchania świetnego wykładu Koordynatora Sekcji Naukowo-Szkoleniowej Obozu Narodowo-Radykalnego Adama Seweryna na temat Narodowego Radykalizmu.
Zapraszamy do subskrypcji kanału Brygady Małopolskiej ONR gdzie znajduje się więcej ciekawych wykładów:
https://www.youtube.com/channel/UCDli1bOy3WIPix3H8ZHI_LA"
"77","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","XWeEzi5Cm60","751","0","96","13","22","P. Włodkowski: Mamy prawo domagać się od Niemców reparacji wojennych","WESPRZYJ NAS:
http://bit.ly/2vVGIjj

Wpłat można dokonywać na numer konta:
22 1020 1042 0000 8702 0346 7594
W tytule proszę umieścić dopisek „darowizna na cele statutowe Stowarzyszenia”.","https://i.ytimg.com/vi/XWeEzi5Cm60/maxresdefault.jpg","onr włodkowski onr","29","P. Włodkowski: Mamy prawo domagać się od Niemców reparacji wojennych","WESPRZYJ NAS:
http://bit.ly/2vVGIjj

Wpłat można dokonywać na numer konta:
22 1020 1042 0000 8702 0346 7594
W tytule proszę umieścić dopisek „darowizna na cele statutowe Stowarzyszenia”."
"78","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","mL5U8rEAhqI","692","0","109","13","13","T. Kalinowski: Polska nie będzie jedną z federacji Unii Europejskiej","WESPRZYJ NAS:
http://bit.ly/2vVGIjj

Wpłat można dokonywać na numer konta:
22 1020 1042 0000 8702 0346 7594
W tytule proszę umieścić dopisek „darowizna na cele statutowe Stowarzyszenia”.","https://i.ytimg.com/vi/mL5U8rEAhqI/maxresdefault.jpg","kalinowski tomasz kalinowski onr","29","T. Kalinowski: Polska nie będzie jedną z federacji Unii Europejskiej","WESPRZYJ NAS:
http://bit.ly/2vVGIjj

Wpłat można dokonywać na numer konta:
22 1020 1042 0000 8702 0346 7594
W tytule proszę umieścić dopisek „darowizna na cele statutowe Stowarzyszenia”."
"79","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","8XzlGn3oKLY","791","0","70","10","14","Mateusz Magnuszewski (ONR): ""Żądamy zadośćuczynienia od Prezydenta Białegostoku""","WESPRZYJ NAS:
Wpłat można dokonywać na numer konta:
22 1020 1042 0000 8702 0346 7594
W tytule proszę umieścić dopisek „darowizna na cele statutowe Stowarzyszenia”.","https://i.ytimg.com/vi/8XzlGn3oKLY/maxresdefault.jpg","obóz narodowo-radykalny onr mateusz magnuszewski","29","Mateusz Magnuszewski (ONR): ""Żądamy zadośćuczynienia od Prezydenta Białegostoku""","WESPRZYJ NAS:
Wpłat można dokonywać na numer konta:
22 1020 1042 0000 8702 0346 7594
W tytule proszę umieścić dopisek „darowizna na cele statutowe Stowarzyszenia”."
"80","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","uO_18RMFHZs","1462","0","144","16","63","Marcin Włodkowski  - praca u podstaw drogą do Wielkiej Polski","Krótki referat kol. Marcina Włodkowskiego z Brygady Małopolskiej ONR.
Subskrybuj kanał ONR Łomża: https://www.youtube.com/channel/UCMs4sJPkcDjkfsJNk5_oawA

WESPRZYJ NAS:

Wpłat można dokonywać na numer konta:
22 1020 1042 0000 8702 0346 7594
W tytule proszę umieścić dopisek „darowizna na cele statutowe Stowarzyszenia”.","https://i.ytimg.com/vi/uO_18RMFHZs/maxresdefault.jpg",NA,"29","Marcin Włodkowski  - praca u podstaw drogą do Wielkiej Polski","Krótki referat kol. Marcina Włodkowskiego z Brygady Małopolskiej ONR.
Subskrybuj kanał ONR Łomża: https://www.youtube.com/channel/UCMs4sJPkcDjkfsJNk5_oawA

WESPRZYJ NAS:

Wpłat można dokonywać na numer konta:
22 1020 1042 0000 8702 0346 7594
W tytule proszę umieścić dopisek „darowizna na cele statutowe Stowarzyszenia”."
"81","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","iv0AN_XJXpY","1137","0","148","11","15","Tomasz Kalinowski - mocne przemówienie pod siedzibą Komisji Europejskiej","http://tomaszkalinowski.pl/

WESPRZYJ NAS:
Wpłat można dokonywać na numer konta:
22 1020 1042 0000 8702 0346 7594
W tytule proszę umieścić dopisek „darowizna na cele statutowe Stowarzyszenia”.","https://i.ytimg.com/vi/iv0AN_XJXpY/maxresdefault.jpg","onr kalinowski tomasz kalinowski kalinowski rzecznik onr","29","Tomasz Kalinowski - mocne przemówienie pod siedzibą Komisji Europejskiej","http://tomaszkalinowski.pl/

WESPRZYJ NAS:
Wpłat można dokonywać na numer konta:
22 1020 1042 0000 8702 0346 7594
W tytule proszę umieścić dopisek „darowizna na cele statutowe Stowarzyszenia”."
"82","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","qf-rlJVmAgI","1455","0","177","13","14","Tusk, Timmermans, Soros - ręce precz od Polski!","WESPRZYJ NAS:

Wpłat można dokonywać na numer konta:
22 1020 1042 0000 8702 0346 7594
W tytule proszę umieścić dopisek „darowizna na cele statutowe Stowarzyszenia”.","https://i.ytimg.com/vi/qf-rlJVmAgI/maxresdefault.jpg",NA,"29","Tusk, Timmermans, Soros - ręce precz od Polski!","WESPRZYJ NAS:

Wpłat można dokonywać na numer konta:
22 1020 1042 0000 8702 0346 7594
W tytule proszę umieścić dopisek „darowizna na cele statutowe Stowarzyszenia”."
"83","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","_Ay9zcoy1U4","2998","0","300","11","50","Soros - ręce precz od Polski","WESPRZYJ NAS:
http://bit.ly/2upaVs2

Wpłat można dokonywać na numer konta:
22 1020 1042 0000 8702 0346 7594
W tytule proszę umieścić dopisek „darowizna na cele statutowe Stowarzyszenia”.","https://i.ytimg.com/vi/_Ay9zcoy1U4/maxresdefault.jpg","PROTEST soros onr przeciw sorosowi soros precz z polski george soros","29","Soros - ręce precz od Polski","WESPRZYJ NAS:
http://bit.ly/2upaVs2

Wpłat można dokonywać na numer konta:
22 1020 1042 0000 8702 0346 7594
W tytule proszę umieścić dopisek „darowizna na cele statutowe Stowarzyszenia”."
"84","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","gP8teCSDCjo","20391","0","256","15","55","Salwa honorowa WP - wyzwolenie obozu koncentracyjnego przez BŚ NSZ","Salwa honorowa Kompanii Reprezentacyjnej Wojska Polskiego podczas uroczystości 72. rocznicy wyzwolenia niemieckiego obozu koncentracyjnego przez Brygadę Świętokrzyską Narodowych Sił Zbrojnych w Holiszowie pod Pilznem (Czechy)","https://i.ytimg.com/vi/gP8teCSDCjo/maxresdefault.jpg","obóz koncentracyjny wyzwolenie obozu koncentracyjnego niemieckie obozy koncentracyjne","29","Salwa honorowa WP - wyzwolenie obozu koncentracyjnego przez BŚ NSZ","Salwa honorowa Kompanii Reprezentacyjnej Wojska Polskiego podczas uroczystości 72. rocznicy wyzwolenia niemieckiego obozu koncentracyjnego przez Brygadę Świętokrzyską Narodowych Sił Zbrojnych w Holiszowie pod Pilznem (Czechy)"
"85","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","M_9X0NNf93k","11726","0","417","60","128","83.  rocznica powstania Obozu Narodowo-Radykalnego","Marsz Obozu Narodowo-Radykalnego z okazji 83 rocznicy powstania organizacji. Dołącz do nas już dziś i współtwórz najprężniej działającą organizację nacjonalistyczną w Polsce! http://www.onr.com.pl/dolacz-do-nas/

Wesprzyj nas: 
Stowarzyszenie Obóz Narodowo-Radykalny
nr konta 22 1020 1042 0000 8702 0346 7594

W tytule proszę umieścić dopisek ""darowizna na cele statutowe Stowarzyszenia"".","https://i.ytimg.com/vi/M_9X0NNf93k/maxresdefault.jpg","ONR Obóz Narodowo-Radykalny Polska Nacjonalizm Antyislam Narodowcy Naród","29","83.  rocznica powstania Obozu Narodowo-Radykalnego","Marsz Obozu Narodowo-Radykalnego z okazji 83 rocznicy powstania organizacji. Dołącz do nas już dziś i współtwórz najprężniej działającą organizację nacjonalistyczną w Polsce! http://www.onr.com.pl/dolacz-do-nas/

Wesprzyj nas: 
Stowarzyszenie Obóz Narodowo-Radykalny
nr konta 22 1020 1042 0000 8702 0346 7594

W tytule proszę umieścić dopisek ""darowizna na cele statutowe Stowarzyszenia""."
"86","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","2srFCFCnGgY","18951","0","565","75","133","Rocznica ONR w Warszawie #2","Drugi film z 83. rocznicy powstania Obozu Narodowo-Radykalnego. ONR to organizacja o długiej tradycji walki o podmiotowość Narodu Polskiego. Dziś ONR kreuje nacjonalizm XXI.
#83lataONR
__________
Deklaracja Ideowa ONR: https://www.onr.com.pl/deklaracja-ide...

Rekrutacja: https://www.onr.com.pl/dolacz-do-nas/

WSPARCIE: 
Wpłat można dokonywać na numer konta: 22 1020 1042 0000 8702 0346 7594 W tytule proszę umieścić dopisek ""darowizna na cele statutowe Stowarzyszenia"".","https://i.ytimg.com/vi/2srFCFCnGgY/maxresdefault.jpg","rocznica onr obóz narodowo-radykalny","29","Rocznica ONR w Warszawie #2","Drugi film z 83. rocznicy powstania Obozu Narodowo-Radykalnego. ONR to organizacja o długiej tradycji walki o podmiotowość Narodu Polskiego. Dziś ONR kreuje nacjonalizm XXI.
#83lataONR
__________
Deklaracja Ideowa ONR: https://www.onr.com.pl/deklaracja-ide...

Rekrutacja: https://www.onr.com.pl/dolacz-do-nas/

WSPARCIE: 
Wpłat można dokonywać na numer konta: 22 1020 1042 0000 8702 0346 7594 W tytule proszę umieścić dopisek ""darowizna na cele statutowe Stowarzyszenia""."
"87","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","d8oVvliKlFI","7483","0","269","44","80","Rocznica ONR w Warszawie","Obóz Narodowo-Radykalny to organizacja o długiej tradycji walki o podmiotowość Narodu Polskiego. Dziś ONR kreuje nacjonalizm XXI wieku.
#83lataONR
__________
Deklaracja Ideowa ONR: https://www.onr.com.pl/deklaracja-ideowa/

Rekrutacja: https://www.onr.com.pl/dolacz-do-nas/

WSPARCIE: 
Wpłat można dokonywać na numer konta: 22 1020 1042 0000 8702 0346 7594 W tytule proszę umieścić dopisek ""darowizna na cele statutowe Stowarzyszenia"".","https://i.ytimg.com/vi/d8oVvliKlFI/maxresdefault.jpg","ONR obóz narodowo-radykalny nacjonalizm nacjonaliści naród narodowcy rocznica onr warszawa onr 83 rocznica onr","29","Rocznica ONR w Warszawie","Obóz Narodowo-Radykalny to organizacja o długiej tradycji walki o podmiotowość Narodu Polskiego. Dziś ONR kreuje nacjonalizm XXI wieku.
#83lataONR
__________
Deklaracja Ideowa ONR: https://www.onr.com.pl/deklaracja-ideowa/

Rekrutacja: https://www.onr.com.pl/dolacz-do-nas/

WSPARCIE: 
Wpłat można dokonywać na numer konta: 22 1020 1042 0000 8702 0346 7594 W tytule proszę umieścić dopisek ""darowizna na cele statutowe Stowarzyszenia""."
"88","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","ImKXhGNYbWM","2184","0","146","9","10","83. rocznica ONR: ""Pokolenie Polski Jutra""","Obóz Narodowo-Radykalny to organizacja o długiej tradycji walki o podmiotowość Narodu Polskiego. Dziś ONR kreuje nacjonalizm XXI.
#83lataONR
__________
Deklaracja Ideowa ONR: https://www.onr.com.pl/deklaracja-ideowa/

Rekrutacja: https://www.onr.com.pl/dolacz-do-nas/

WSPARCIE: 
Wpłat można dokonywać na numer konta: 22 1020 1042 0000 8702 0346 7594 W tytule proszę umieścić dopisek ""darowizna na cele statutowe Stowarzyszenia"".","https://i.ytimg.com/vi/ImKXhGNYbWM/maxresdefault.jpg","ONR Obóz Narodowo-Radykalny #83lataONR Rocznica ONR 83. rocznica Narodowcy narodowy-radykalizm Polska nacjonalizm naród nationalism cristian","29","83. rocznica ONR: ""Pokolenie Polski Jutra""","Obóz Narodowo-Radykalny to organizacja o długiej tradycji walki o podmiotowość Narodu Polskiego. Dziś ONR kreuje nacjonalizm XXI.
#83lataONR
__________
Deklaracja Ideowa ONR: https://www.onr.com.pl/deklaracja-ideowa/

Rekrutacja: https://www.onr.com.pl/dolacz-do-nas/

WSPARCIE: 
Wpłat można dokonywać na numer konta: 22 1020 1042 0000 8702 0346 7594 W tytule proszę umieścić dopisek ""darowizna na cele statutowe Stowarzyszenia""."
"89","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","a7jpLYonC_s","924","0","70","15","0","Adam Seweryn (ONR).  Konferencja Cywilizacyjna im.  Feliksa Konecznego w Krakowie","Wystąpienie działacza Obozu Narodowo-Radykalnego Adama Seweryna na Konferencji Cywilizacyjnej im. Feliksa Konecznego zorganizowanej w Krakowie przez Trzecią Drogę. Zachęcamy do obejrzenia również całości nagrania: 
https://www.youtube.com/watch?v=DwNtmua-uLU","https://i.ytimg.com/vi/a7jpLYonC_s/maxresdefault.jpg","ONR Obóz Narodowo-Radykalny Nacjonalizm Polska Myśl Narodowa Narodowy Radykalizm","29","Adam Seweryn (ONR).  Konferencja Cywilizacyjna im.  Feliksa Konecznego w Krakowie","Wystąpienie działacza Obozu Narodowo-Radykalnego Adama Seweryna na Konferencji Cywilizacyjnej im. Feliksa Konecznego zorganizowanej w Krakowie przez Trzecią Drogę. Zachęcamy do obejrzenia również całości nagrania: 
https://www.youtube.com/watch?v=DwNtmua-uLU"
"90","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","G4z1G2VUq14","1482","0","120","10","13","ONR Marsz Żołnierzy Wyklętych WARSZAWA 01.03.2017","https://www.onr.com.pl/dolacz-do-nas/

Wesprzyj nas! Wpłat można dokonywać na numer konta: 22 1020 1042 0000 8702 0346 7594 W tytule proszę umieścić dopisek ""darowizna na cele statutowe Stowarzyszenia"".

Dołącz do nas! Nie możesz już patrzeć na to, co dzieje się z Twoim ukochanym krajem? Masz dosyć docierającej zewsząd propagandy przeczącej Twoim wartościom? Czujesz, że właśnie Ty możesz uczynić Polskę lepszym miejscem? Nie czekaj. Dołącz do naszej walki. Tylko razem możemy stworzyć Naród, którego nikt nie będzie w stanie złamać ani pokonać. Wstąp w nasze szeregi już dziś i oddaj Ojczyźnie to, co masz najpiękniejszego - młodość i siłę do pracy dla Niej. Nie trać czasu patrząc jak Twoi znajomi marnują najlepszy czas swojego życia na ulotne przyjemności. Ty też możesz stać się wojownikiem Wielkiej Polski. Dołącz do Obozu Narodowo-Radykalnego, wypełniając formularz rekrutacyjny na stronie onr.com.pl, w zakładce ""dołącz do nas"".",NA,"ONR NACJONALIZM NATIONALISM PATRIOTYZM OBÓZ NARODOWO","29","ONR Marsz Żołnierzy Wyklętych WARSZAWA 01.03.2017","https://www.onr.com.pl/dolacz-do-nas/

Wesprzyj nas! Wpłat można dokonywać na numer konta: 22 1020 1042 0000 8702 0346 7594 W tytule proszę umieścić dopisek ""darowizna na cele statutowe Stowarzyszenia"".

Dołącz do nas! Nie możesz już patrzeć na to, co dzieje się z Twoim ukochanym krajem? Masz dosyć docierającej zewsząd propagandy przeczącej Twoim wartościom? Czujesz, że właśnie Ty możesz uczynić Polskę lepszym miejscem? Nie czekaj. Dołącz do naszej walki. Tylko razem możemy stworzyć Naród, którego nikt nie będzie w stanie złamać ani pokonać. Wstąp w nasze szeregi już dziś i oddaj Ojczyźnie to, co masz najpiękniejszego - młodość i siłę do pracy dla Niej. Nie trać czasu patrząc jak Twoi znajomi marnują najlepszy czas swojego życia na ulotne przyjemności. Ty też możesz stać się wojownikiem Wielkiej Polski. Dołącz do Obozu Narodowo-Radykalnego, wypełniając formularz rekrutacyjny na stronie onr.com.pl, w zakładce ""dołącz do nas""."
"91","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","iAZoI9AJhm8","1004","0","51","11","10","ONR przeciwko CETA & TTIP - protest w Warszawie 16.10.2016","","https://i.ytimg.com/vi/iAZoI9AJhm8/maxresdefault.jpg",NA,"29","ONR przeciwko CETA & TTIP - protest w Warszawie 16.10.2016",""
"92","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","a_Y5rStWPqw","643","0","57","9","5","Protest przeciwko CETA Wrocław.  Czemu Egoiści Targujecie Autonomią Polski?!","","https://i.ytimg.com/vi/a_Y5rStWPqw/maxresdefault.jpg",NA,"29","Protest przeciwko CETA Wrocław.  Czemu Egoiści Targujecie Autonomią Polski?!",""
"93","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","EYMikkOiR3Y","9735","0","435","191","185","Jestem za życiem - kobiety z ONR #kobietyzazyciem","Kobiety z ONR przeciwko poniedziałkowemu strajkowi feministek. Szanujemy Życie i nie zgadzamy się na zło aborcji. Weź udział w akcji, nagraj się i powiedz w kilku słowach dlaczego ty też wybierasz Życie.",NA,"jestem za życiem stop aborcji kobiety onr kobiety za życiem","29","Jestem za życiem - kobiety z ONR #kobietyzazyciem","Kobiety z ONR przeciwko poniedziałkowemu strajkowi feministek. Szanujemy Życie i nie zgadzamy się na zło aborcji. Weź udział w akcji, nagraj się i powiedz w kilku słowach dlaczego ty też wybierasz Życie."
"94","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","q0YAuWVu9do","6332","0","129","29","33","Konfident Wałęsa we Wrocławiu","","https://i.ytimg.com/vi/q0YAuWVu9do/maxresdefault.jpg","Wałęsa KOD Bolek","29","Konfident Wałęsa we Wrocławiu",""
"95","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","dyj9hX1W-ME","1415","0","91","9","9","31.08.2016 konferencja prasowa ONR o prowokacji KOD","31.08.2016 konferencja prasowa ONR na temat prowokacji KODu na pogrzebie ""Inki"" i ""Zagończyka""","https://i.ytimg.com/vi/dyj9hX1W-ME/maxresdefault.jpg",NA,"29","31.08.2016 konferencja prasowa ONR o prowokacji KOD","31.08.2016 konferencja prasowa ONR na temat prowokacji KODu na pogrzebie ""Inki"" i ""Zagończyka"""
"96","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","OzqOrgI86Cw","37532","0","214","26","154","Kijowski kalkuluje ryzyko na pogrzebie Inki","","https://i.ytimg.com/vi/OzqOrgI86Cw/maxresdefault.jpg",NA,"29","Kijowski kalkuluje ryzyko na pogrzebie Inki",""
"97","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","9VumA3fZf7I","5833","0","88","11","29","Hymn- Pogrzeb Inki i Zagończyka- Gdańsk","","https://i.ytimg.com/vi/9VumA3fZf7I/maxresdefault.jpg",NA,"29","Hymn- Pogrzeb Inki i Zagończyka- Gdańsk",""
"98","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","4pYei6TY968","3371","0","85","8","5","Inka i Zagończyk laweta- pogrzeb Gdańsk","","https://i.ytimg.com/vi/4pYei6TY968/maxresdefault.jpg",NA,"29","Inka i Zagończyk laweta- pogrzeb Gdańsk",""
"99","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","QcDYHG2PEvQ","9180","0","129","13","25","ONR na pogrzebie Inki i Zagończyka w Gdansku","","https://i.ytimg.com/vi/QcDYHG2PEvQ/maxresdefault.jpg",NA,"29","ONR na pogrzebie Inki i Zagończyka w Gdansku",""
"100","migration","pl","UC_ntaIWaLOutp-eUhcDrp8A","eTRGbYOn6YI","17308","0","393","23","91","""1 sierpnia - Wrocław Pamięta"" 72. rocznica Powstania Warszawskiego","Wesprzyj nas! Wpłat można dokonywać na numer konta: 22 1020 1042 0000 8702 0346 7594 W tytule proszę umieścić dopisek ""darowizna na cele statutowe Stowarzyszenia"".","https://i.ytimg.com/vi/eTRGbYOn6YI/maxresdefault.jpg","rocznica powstania warszawskiego godzina w wrocław powstanie warszawskie 1 sierpnia godzina 17:00 uczczenie powstania warszawskiego manifestacja marsz","29","""1 sierpnia - Wrocław Pamięta"" 72. rocznica Powstania Warszawskiego","Wesprzyj nas! Wpłat można dokonywać na numer konta: 22 1020 1042 0000 8702 0346 7594 W tytule proszę umieścić dopisek ""darowizna na cele statutowe Stowarzyszenia""."
